car_id,model,car_type,fuel_type,target_class,min_rating,mean_rating,max_speed,driver_rating_mean,driver_accident_mean,avg_destroy_degree,total_work_duration,speed_avg_mean,speed_avg_std,year,price,power,box
j58227834T,Smart ForTwo,economy,petrol,gear_stick,0.1,4.5520689655172415,100.68700175661698,7.7862068965517235,9.364161849710984,3.4085714285714284,932,45.14367816091954,10.761580144299408,2014.0,890000.0,71.0,Механическая
z40790936m,VW Polo,economy,petrol,gear_stick,0.1,4.395402298850574,104.8816368792192,7.836206896551724,8.491228070175438,4.348571428571428,835,44.20114942528736,9.995363020329917,,,,
k14397227n,Hyundai Solaris,economy,petrol,wheel_shake,0.1,4.6882758620689655,115.0,8.05,14.427350427350428,4.362857142857142,940,44.95977011494253,10.60502618071583,2020.0,780000.0,100.0,Механическая
X62303511v,Kia Rio X,economy,petrol,engine_fuel,0.1,3.859482758620689,172.04984095195476,8.145402298850575,15.166666666666666,3.0428571428571427,872,48.833333333333336,14.124174059777994,2020.0,944900.0,100.0,Механическая
B-1561363P,Renault Sandero,standart,petrol,gear_stick,0.1,4.247988505747126,103.00983513338905,7.8356321839080465,9.364161849710984,3.64,963,44.81609195402299,10.133819912855056,2018.0,697000.0,82.0,Механическая
i47017449U,Kia Rio X-line,economy,petrol,engine_fuel,0.1,4.047988505747127,167.12910728371983,8.087931034482759,16.908333333333335,4.082857142857143,943,48.92528735632184,13.416414055250383,2020.0,944900.0,100.0,Механическая
Z17281512s,Hyundai Solaris,economy,petrol,engine_ignition,0.1,3.973735632183908,189.53589331083384,8.006896551724138,7.057471264367816,2.691428571428572,851,52.53448275862069,15.111778720233312,2020.0,780000.0,100.0,Механическая
O-1267999T,Smart ForTwo,economy,petrol,gear_stick,0.1,4.6947701149425285,104.73687629161128,7.8212643678160925,8.959302325581396,3.888571428571428,955,44.70114942528736,10.034754568459528,2014.0,890000.0,71.0,Механическая
p87595615V,Hyundai Solaris,economy,petrol,engine_check,0.1,4.761149425287357,165.26370856853373,8.061494252873564,16.38938053097345,2.914285714285714,933,44.86206896551724,10.26039291385381,2020.0,780000.0,100.0,Механическая
d21839434m,Kia Rio,economy,petrol,electro_bug,0.0,4.355632183908046,182.38673400734305,7.964942528735633,7.317919075144508,3.648571428571429,963,49.58620689655172,13.997978156348754,2020.0,944900.0,100.0,Механическая
t11042597E,Kia Sportage,standart,petrol,engine_overheat,0.1,4.307528735632184,192.5671040438897,7.8229885057471265,8.971264367816092,4.12,964,50.13218390804597,14.047804380747174,2018.0,1544900.0,150.0,Механическая
n16260385q,VW Polo,economy,petrol,engine_ignition,0.1,4.389252873563218,191.74853070617343,7.945977011494253,7.120689655172414,2.5,791,49.42528735632184,13.91770377040151,,,,
R-1126472L,Smart ForFour,economy,petrol,engine_overheat,0.1,4.075114942528735,181.64439680780143,7.829310344827586,9.005747126436782,2.9,850,49.33908045977012,14.45083237654467,2014.0,890000.0,71.0,Механическая
W-9477259M,Kia Sportage,standart,petrol,another_bug,0.4,4.642126436781609,200.0,8.079310344827586,19.43859649122807,3.5285714285714285,873,43.2183908045977,9.813197775175668,2018.0,1544900.0,150.0,Механическая
F-6369826L,Nissan Qashqai,standart,petrol,engine_check,0.1,4.534655172413793,165.0,8.129885057471263,17.427419354838708,3.0085714285714285,1047,47.270114942528735,12.305434815489964,2017.0,1413000.0,115.0,Механическая
y10620904U,Kia Sportage,standart,petrol,electro_bug,0.0,4.592758620689655,200.0,8.02471264367816,7.189655172413793,3.037142857142857,891,50.63793103448276,14.91947357142321,2018.0,1544900.0,150.0,Механическая
Z76775340d,VW Tiguan,economy,petrol,wheel_shake,0.1,4.627241379310345,124.02495331958552,8.063218390804598,16.153225806451612,3.957142857142857,891,44.39655172413793,9.846110094571303,,,,
d-1139767Q,VW Polo VI,economy,petrol,engine_check,0.1,4.757528735632183,163.72750653584623,8.13390804597701,20.47008547008547,2.625714285714286,907,44.12643678160919,9.199528258452238,,,,
C-1370961Z,Audi Q3,premium,petrol,electro_bug,0.0,3.98735632183908,195.66895205922785,8.00977011494253,7.293103448275862,3.6714285714285713,924,48.48850574712644,13.762115421536372,2014.0,2045000.0,150.0,Механическая
A-6054905F,Smart ForFour,economy,petrol,another_bug,0.1,4.618333333333333,176.0,8.149425287356323,15.938053097345133,3.702857142857143,964,43.66666666666666,10.7420266617404,2014.0,890000.0,71.0,Механическая
C-6638042h,Smart ForTwo,economy,petrol,break_bug,0.1,5.3870689655172415,99.73534286871347,7.959770114942529,6.885057471264368,3.4114285714285715,909,43.90229885057471,10.017135342256555,2014.0,890000.0,71.0,Механическая
o88568317p,VW Polo,economy,petrol,electro_bug,0.0,4.427643678160919,187.03298417906603,7.978735632183907,7.287356321839081,3.325714285714286,787,48.195402298850574,12.70686772613434,,,,
Q15313356b,VW Tiguan,economy,petrol,break_bug,0.1,5.36132183908046,124.88425710928044,7.959195402298851,7.2988505747126435,3.525714285714286,844,43.2816091954023,9.486589606735404,,,,
W10497593m,Kia Rio,economy,petrol,engine_overheat,0.1,4.295632183908047,181.5666367232892,7.909770114942528,8.758620689655173,3.8,875,49.44827586206897,15.556169804147912,2020.0,944900.0,100.0,Механическая
o-1891967P,Kia Sportage,standart,petrol,engine_overheat,0.1,4.037011494252874,193.9106493251823,7.852298850574712,9.767441860465116,3.0342857142857143,879,50.672413793103445,15.266103519997396,2018.0,1544900.0,150.0,Механическая
p22237238Z,Renault Kaptur,standart,petrol,electro_bug,0.0,3.867873563218391,184.7615506359436,8.013793103448277,7.385057471264368,3.137142857142857,783,49.47701149425287,15.461570493176756,2020.0,1140000.0,114.0,Механическая
a41280148k,Renault Kaptur,standart,petrol,engine_check,0.26,4.57316091954023,152.0,8.154597701149426,17.46551724137931,2.877142857142857,956,44.64942528735632,9.635440045483564,2020.0,1140000.0,114.0,Механическая
R49036294u,Smart Coupe,economy,petrol,engine_fuel,0.1,3.970977011494253,187.34023558784008,8.060344827586206,15.162393162393162,3.917142857142857,863,49.78735632183908,14.27255990987501,,,,
z-4833684R,VW Polo,economy,petrol,break_bug,0.41,5.48448275862069,116.14711135109646,8.038505747126438,7.362068965517241,3.997142857142857,911,44.333333333333336,11.141410197753466,,,,
K20525629B,VW Tiguan,economy,petrol,engine_overheat,0.1,4.100747126436781,180.50947024713844,7.931034482758621,9.344827586206897,3.325714285714286,954,50.04597701149425,14.668914910342457,,,,
v95100302y,VW Polo VI,economy,petrol,engine_overheat,0.1,4.140229885057472,188.67005716502769,7.813218390804598,9.578034682080926,3.891428571428571,928,48.02873563218391,13.0248442729397,,,,
S-8715402c,Mini Cooper,business,petrol,engine_ignition,0.1,3.87632183908046,188.5408522152968,7.97183908045977,6.936781609195402,3.2485714285714287,1038,49.49425287356322,14.246689961956127,2014.0,1950000.0,231.0,Классический автомат
H15588497J,Skoda Rapid,economy,petrol,break_bug,0.1,5.276724137931034,104.25610009461664,7.9959770114942526,7.229885057471264,3.177142857142857,824,43.49425287356322,9.816670454015323,2019.0,847000.0,90.0,Механическая
L94218328d,Kia Rio,economy,petrol,another_bug,0.1,4.677413793103448,184.0,8.107471264367817,19.798319327731093,3.557142857142857,1008,45.35057471264368,9.71251946458163,2020.0,944900.0,100.0,Механическая
j55128828K,Renault Sandero,standart,petrol,another_bug,0.1,4.723275862068966,200.0,8.033908045977013,14.064814814814817,2.794285714285714,874,44.11494252873563,9.682145282937812,2018.0,697000.0,82.0,Механическая
I-9335565Q,Smart ForFour,economy,petrol,gear_stick,0.1,4.454942528735632,125.68514824770436,7.924712643678162,9.890173410404625,4.525714285714286,987,44.6551724137931,10.523661845604025,2014.0,890000.0,71.0,Механическая
M19182860m,Kia Sportage,standart,petrol,break_bug,0.1,5.508275862068966,108.45138364985092,8.059770114942529,7.729885057471264,2.52,962,44.367816091954026,10.434064867243428,2018.0,1544900.0,150.0,Механическая
m-2205063P,Smart ForFour,economy,petrol,another_bug,0.59,4.912183908045977,175.53231108453326,8.085057471264367,17.198347107438018,3.48,922,44.62643678160919,11.13934815882396,2014.0,890000.0,71.0,Механическая
e12051793m,VW Polo VI,economy,petrol,electro_bug,0.0,4.3982758620689655,198.0,8.059195402298851,7.35632183908046,3.788571428571428,902,50.96551724137931,14.751857550017272,,,,
Z60523911N,Renault Kaptur,standart,petrol,gear_stick,0.1,4.57051724137931,98.26992244343164,7.901724137931035,9.546511627906977,3.4085714285714284,1028,43.76436781609196,10.406572811954897,2020.0,1140000.0,114.0,Механическая
I-1072340c,Skoda Rapid,economy,petrol,another_bug,0.79,4.709942528735632,198.56235956295865,8.136206896551725,15.848,3.3028571428571425,859,45.56896551724138,9.789304182642756,2019.0,847000.0,90.0,Механическая
K-2460692D,Renault Kaptur,standart,petrol,another_bug,0.12,4.981436781609196,180.0,8.147701149425288,18.49242424242424,4.808571428571429,1000,43.45977011494253,9.664672092319,2020.0,1140000.0,114.0,Механическая
q-9818488o,Smart Coupe,economy,petrol,break_bug,0.1,5.465057471264368,123.04252343957036,8.00919540229885,7.109826589595376,4.0685714285714285,925,44.63793103448276,10.506862512495726,,,,
M-1351643L,Nissan Qashqai,standart,petrol,another_bug,0.1,4.658275862068965,171.4721545185265,8.101149425287355,15.816,3.5085714285714285,837,44.82758620689656,10.615951457773212,2017.0,1413000.0,115.0,Механическая
a15168936c,Renault Kaptur,standart,petrol,electro_bug,0.0,4.168563218390805,176.20474160069287,7.99080459770115,7.38728323699422,4.2371428571428575,878,48.2528735632184,13.504200494707652,2020.0,1140000.0,114.0,Механическая
P-8016178d,Renault Kaptur,standart,petrol,gear_stick,0.1,4.54603448275862,107.27156590904612,7.862068965517241,9.436781609195402,2.982857142857143,840,44.88505747126437,10.131990528894251,2020.0,1140000.0,114.0,Механическая
I-5434170l,VW Polo,economy,petrol,wheel_shake,0.1,4.879252873563218,118.0,8.011494252873563,15.495726495726496,3.474285714285714,813,43.4080459770115,9.169574197170306,,,,
L10152680W,Smart ForFour,economy,petrol,another_bug,0.1,4.80448275862069,200.0,8.11264367816092,16.24390243902439,3.568571428571429,955,44.58620689655172,10.248419276548413,2014.0,890000.0,71.0,Механическая
J-1648795r,VW Polo,economy,petrol,break_bug,0.95,5.301781609195403,122.71965944035604,7.994252873563219,7.329479768786127,2.6514285714285712,970,45.01724137931034,11.11707229410092,,,,
p-7109749V,Mercedes-Benz E200,business,petrol,electro_bug,0.0,4.406954022988505,177.36995592725688,8.258045977011495,8.132183908045977,3.7542857142857136,848,50.28735632183908,15.316248537783158,,,,
g-1247997Z,Renault Sandero,standart,petrol,another_bug,0.1,4.625689655172414,172.09270478712477,8.139080459770115,15.891891891891891,3.2542857142857144,983,46.195402298850574,10.035012786694775,2018.0,697000.0,82.0,Механическая
I-5970052e,Kia Rio X-line,economy,petrol,engine_ignition,0.1,4.053908045977011,186.3967414917062,7.970114942528736,7.275862068965517,3.005714285714286,946,51.367816091954026,14.61182903691843,2020.0,944900.0,100.0,Механическая
v-1935966T,Hyundai Solaris,economy,petrol,engine_overheat,0.1,4.46,198.8882334407548,7.909195402298851,9.35672514619883,3.237142857142857,903,49.87356321839081,13.32068199203684,2020.0,780000.0,100.0,Механическая
M95466176u,Smart ForFour,economy,petrol,engine_fuel,0.1,3.84528735632184,165.7013189779014,8.030459770114943,11.939655172413794,4.071428571428571,1001,50.21264367816092,14.576712004253904,2014.0,890000.0,71.0,Механическая
x94067365b,Kia Sportage,standart,petrol,engine_fuel,0.1,4.178448275862069,166.34621332967444,8.121264367816092,16.991666666666667,3.4657142857142857,917,51.44252873563219,16.426210073646406,2018.0,1544900.0,150.0,Механическая
f-1498735Z,Kia Rio X,economy,petrol,wheel_shake,0.1,4.877471264367816,158.01332996995814,8.128735632183908,15.8,3.1,926,43.47701149425287,10.091892254830316,2020.0,944900.0,100.0,Механическая
N-1305225x,VW Polo VI,economy,petrol,wheel_shake,0.1,4.607241379310345,118.17759261154195,8.089655172413792,13.626168224299066,3.117142857142857,941,45.13218390804597,10.347700805782042,,,,
y-2171969q,Renault Sandero,standart,petrol,electro_bug,0.0,4.299885057471264,188.0,7.989655172413793,7.948275862068965,3.071428571428572,838,50.0,14.834735055330436,2018.0,697000.0,82.0,Механическая
c17052193e,Nissan Qashqai,standart,petrol,engine_check,0.1,4.729080459770115,160.0,8.095402298850574,19.513274336283185,3.205714285714286,949,44.62068965517241,9.65442350237677,2017.0,1413000.0,115.0,Механическая
b-1872358o,Smart ForFour,economy,petrol,gear_stick,0.1,4.318620689655172,111.08600074024784,7.770689655172413,8.89080459770115,3.757142857142857,828,44.28735632183908,10.30282305549131,2014.0,890000.0,71.0,Механическая
o90119190V,Hyundai Solaris,economy,petrol,engine_ignition,0.1,3.98367816091954,190.293642033568,7.970114942528736,7.352601156069364,3.211428571428572,920,49.95402298850575,15.864970717298544,2020.0,780000.0,100.0,Механическая
u-5484227S,VW Polo VI,economy,petrol,wheel_shake,0.1,4.537413793103449,126.29707254786732,8.063793103448276,14.45045045045045,3.2342857142857144,881,45.37356321839081,11.631807694243603,,,,
u82752427P,Kia Rio X-line,economy,petrol,engine_overheat,0.1,4.050459770114943,185.20459528606315,7.798275862068966,9.294797687861273,4.668571428571429,1034,49.06896551724138,12.645265150069688,2020.0,944900.0,100.0,Механическая
o16230080f,VW Polo,economy,petrol,wheel_shake,0.1,4.651666666666666,134.59318331990656,8.144827586206898,15.03968253968254,3.4771428571428573,875,44.57471264367816,10.777446139632133,,,,
m-2245548R,Kia Sportage,standart,petrol,engine_fuel,0.1,4.037873563218391,183.4688248223327,8.135057471264368,18.666666666666668,2.7657142857142856,906,49.97701149425287,14.466206993349482,2018.0,1544900.0,150.0,Механическая
w10201905w,Smart Coupe,economy,petrol,electro_bug,0.0,4.424310344827586,200.0,7.99080459770115,7.017241379310345,4.505714285714285,963,49.99425287356322,15.487640840448792,,,,
T-2189506b,Kia Sportage,standart,petrol,engine_check,0.1,4.267126436781609,158.0,8.087931034482759,17.646017699115045,2.9885714285714284,886,44.60919540229885,10.140465862266574,2018.0,1544900.0,150.0,Механическая
Z-1361289G,Mini Cooper,business,petrol,engine_overheat,0.1,3.978505747126437,192.0,7.932183908045977,8.566473988439306,4.28,948,50.206896551724135,14.921093368354596,2014.0,1950000.0,231.0,Классический автомат
Y22302267X,Kia Rio,economy,petrol,another_bug,0.1,4.576034482758621,178.0,8.035057471264368,15.84873949579832,2.9657142857142857,795,43.89655172413793,9.569380942593764,2020.0,944900.0,100.0,Механическая
l-1026528H,Smart Coupe,economy,petrol,break_bug,0.78,5.320344827586207,123.63581936929354,8.050574712643678,7.410404624277457,3.44,951,44.44827586206897,10.34800097496108,,,,
H-2757468E,VW Polo VI,economy,petrol,engine_ignition,0.1,4.427298850574712,193.1327730743734,8.003448275862068,7.379310344827586,2.8342857142857145,894,50.05747126436781,14.319521677869847,,,,
N-2240902Z,Smart ForFour,economy,petrol,engine_fuel,0.1,4.206379310344827,176.67433468793828,8.06264367816092,16.411290322580644,4.654285714285715,917,50.26436781609196,13.405166608235987,2014.0,890000.0,71.0,Механическая
x13730258P,VW Tiguan,economy,petrol,engine_overheat,0.1,4.271781609195402,187.0,7.859195402298851,7.953757225433526,3.648571428571429,782,50.672413793103445,15.55120715092262,,,,
h12427301o,Nissan Qashqai,standart,petrol,gear_stick,0.1,4.481781609195402,101.47767344334112,7.760344827586207,9.508670520231211,3.64,908,44.82758620689656,9.7152605021931,2017.0,1413000.0,115.0,Механическая
I-2834874F,Smart ForFour,economy,petrol,break_bug,0.1,5.391666666666667,103.5717728529346,8.01206896551724,7.402298850574713,3.848571428571428,961,44.44827586206897,10.21475598263277,2014.0,890000.0,71.0,Механическая
