model,car_type,fuel_type,max_speed,avg_destroy_degree,speed_avg_mean,speed_avg_std,min_rating,mean_rating,driver_rating_mean,driver_accident_mean,total_work_duration,target_class,target_reg
VW Tiguan,economy,petrol,193.39419605288813,3.1,50.298850574712645,13.766101401781576,0.1,3.805574712643678,7.9781609195402305,6.591954022988506,862,engine_ignition,71.85
Renault Kaptur,standart,petrol,182.3255090523394,4.6571428571428575,50.02298850574713,14.256508106375495,0.1,4.15080459770115,7.832183908045977,8.614942528735632,978,engine_overheat,25.72
Mercedes-Benz GLC,business,petrol,200.0,3.4885714285714284,49.724137931034484,14.19817594339475,0.0,4.313218390804598,8.46551724137931,8.82183908045977,850,electro_bug,31.86
Kia Rio,economy,petrol,198.57190004347336,3.4228571428571426,50.28735632183908,13.860500742463762,0.1,3.8571839080459767,7.948850574712643,7.339080459770115,657,engine_ignition,52.53
Hyundai Solaris,economy,petrol,197.95037026103668,3.1485714285714286,49.54022988505747,14.641618247924153,0.0,4.122988505747126,7.990229885057471,7.316091954022989,880,electro_bug,35.87
Kia Rio X,economy,petrol,102.57927239687857,3.202857142857143,44.68390804597701,9.508017591050557,0.25,4.490689655172414,7.790229885057471,9.172413793103448,964,gear_stick,31.73
Hyundai Solaris,economy,petrol,112.35590500231446,3.4771428571428573,45.729885057471265,12.099372887227192,0.1,4.485574712643678,7.905172413793103,9.293103448275861,867,gear_stick,35.07
VW Tiguan,economy,petrol,189.52067864955063,3.505714285714286,43.61494252873563,10.5137402939095,0.1,4.848850574712644,8.086781609195402,19.112068965517242,911,another_bug,67.77
Smart ForFour,economy,petrol,163.54118030806595,4.265714285714286,44.689655172413794,10.430956977392903,0.1,4.493850574712644,8.160344827586208,16.712962962962962,1025,wheel_shake,38.95
MINI CooperSE,business,electro,195.0,4.057142857142857,49.47701149425287,14.622298287279575,0.1,3.901609195402299,7.936781609195402,9.06936416184971,985,engine_overheat,52.38
Kia Rio,economy,petrol,115.3056298964228,3.4285714285714284,44.28735632183908,10.637384230137785,0.1,5.2651724137931035,8.008620689655173,7.994219653179191,869,break_bug,31.16
Hyundai Solaris,economy,petrol,183.9522662309155,3.5085714285714285,48.98275862068966,13.900752313791374,0.1,4.006609195402299,7.850574712643678,9.540229885057471,854,engine_overheat,34.89
Mercedes-Benz GLC,business,petrol,198.66357296673664,3.297142857142857,48.724137931034484,14.107096279444345,0.1,4.177816091954023,8.313793103448276,10.39655172413793,962,engine_overheat,61.65
Kia Rio X-line,economy,petrol,160.5689767559091,3.3114285714285714,50.85632183908046,14.627041243049765,0.1,4.094080459770115,7.901149425287356,9.235632183908047,934,engine_overheat,36.82
Hyundai Solaris,economy,petrol,119.0,3.62,43.695402298850574,8.287763918094894,0.1,4.636666666666667,8.121264367816092,16.376923076923077,947,wheel_shake,31.34
Renault Kaptur,standart,petrol,126.88156509738288,3.9285714285714284,45.298850574712645,10.08417170135448,1.5,5.515402298850574,7.979310344827587,6.977011494252873,943,break_bug,32.12
Kia Rio X,economy,petrol,109.38343955827206,3.3971428571428572,46.10919540229885,11.09833224136095,0.1,4.5664942528735635,7.793103448275862,9.10344827586207,819,gear_stick,40.33
Hyundai Solaris,economy,petrol,139.92880819492035,4.8428571428571425,44.55172413793103,11.020483944651762,0.1,4.58816091954023,8.101724137931035,16.584745762711865,908,wheel_shake,23.51
Kia Rio,economy,petrol,197.9482413410476,3.757142857142857,49.60919540229885,14.394408292817234,0.1,3.8972413793103446,7.815517241379311,9.120689655172415,1064,engine_overheat,24.25
Renault Kaptur,standart,petrol,200.0,4.122857142857143,47.827586206896555,13.348773532934246,0.0,4.315344827586207,8.021264367816093,7.028735632183908,933,electro_bug,40.17
Kia Rio X,economy,petrol,178.69795023847635,4.0,49.10919540229885,14.2822346673952,0.0,4.222413793103448,8.03448275862069,6.994252873563219,1010,electro_bug,31.86
Renault Sandero,standart,petrol,117.41383627655368,3.1085714285714285,43.47701149425287,9.433493411966975,0.1,4.639712643678161,7.861494252873563,9.186046511627907,907,gear_stick,44.57
Renault Kaptur,standart,petrol,171.61916746407172,2.382857142857143,51.54022988505747,15.421855670339733,0.1,3.6672988505747126,8.230459770114942,14.976,815,engine_fuel,59.18
Renault Sandero,standart,petrol,200.0,3.7885714285714283,43.91954022988506,11.222106991849724,0.1,4.722701149425287,8.119540229885057,17.09375,954,another_bug,72.78
Nissan Qashqai,standart,petrol,200.0,3.531428571428571,49.189655172413794,15.462941224925268,0.0,4.273850574712643,8.022413793103448,8.00578034682081,983,electro_bug,34.58
Audi Q3,premium,petrol,183.83605990339555,3.951428571428572,48.632183908045974,14.00711210145153,0.0,4.485402298850575,8.013793103448277,6.764367816091954,680,electro_bug,36.55
Kia Sportage,standart,petrol,178.0,4.4,43.206896551724135,9.103944303082573,0.1,4.59867816091954,7.993678160919541,16.271929824561404,856,another_bug,58.97
Kia Rio X,economy,petrol,189.0,4.814285714285714,43.35632183908046,10.120061928909024,0.83,4.702183908045977,8.086781609195402,15.9921875,959,another_bug,43.32
Skoda Rapid,economy,petrol,112.51303946119766,3.6114285714285717,44.02298850574713,10.98025238609272,0.36,5.403275862068965,8.016091954022988,7.718390804597701,872,break_bug,31.18
VW Polo VI,economy,petrol,192.1439464571676,3.474285714285714,45.14942528735632,10.528824993187051,0.1,4.647413793103448,8.126436781609195,16.84251968503937,939,another_bug,66.74
Kia Rio,economy,petrol,171.24633516394275,3.4714285714285715,49.166666666666664,13.893102764739025,0.1,4.003793103448276,8.11609195402299,16.43243243243243,872,engine_fuel,31.68
Kia Rio,economy,petrol,132.8426303138794,3.294285714285714,44.339080459770116,9.924860550810092,0.1,4.505862068965517,8.191379310344827,19.008130081300813,1048,wheel_shake,36.15
VW Tiguan,economy,petrol,120.0,4.105714285714285,44.0,10.680326032563313,0.1,4.253333333333334,7.900574712643678,8.977011494252874,948,gear_stick,35.83
Skoda Rapid,economy,petrol,195.5032797994638,2.505714285714286,50.264367816091955,14.81052568227464,0.1,4.033275862068965,7.948275862068965,7.218390804597701,912,engine_ignition,56.57
Audi A3,premium,petrol,200.0,3.4714285714285715,50.339080459770116,15.006163329708293,0.0,4.169597701149425,8.079310344827586,7.505747126436781,882,electro_bug,40.59
Smart ForFour,economy,petrol,166.60270449123635,2.974285714285714,45.747126436781606,11.073290669957956,0.1,4.714712643678161,8.127011494252873,19.82300884955752,1023,engine_check,52.73
Renault Kaptur,standart,petrol,184.0,4.037142857142857,43.55747126436781,9.206345288361373,0.15,4.699885057471264,8.108620689655172,15.991803278688524,908,another_bug,68.62
Smart ForTwo,economy,petrol,175.564390569221,2.9714285714285715,50.672413793103445,16.133175453372115,0.1,4.061034482758621,8.132758620689655,17.26086956521739,868,engine_fuel,33.36
Skoda Rapid,economy,petrol,185.35037423798485,3.442857142857143,44.247126436781606,10.313124687884459,0.1,4.802183908045977,8.126436781609195,17.823529411764707,838,engine_check,41.67
Tesla Model 3,premium,electro,191.4251456499337,3.6885714285714286,50.8448275862069,14.82670811979259,0.1,4.083850574712644,9.213793103448277,20.037037037037038,890,engine_fuel,59.54
Smart Coupe,economy,petrol,189.0,3.257142857142857,45.28735632183908,10.433281613418764,0.19,4.874942528735632,8.081609195402299,16.033898305084747,876,another_bug,84.2
Hyundai Solaris,economy,petrol,151.2532628843147,4.122857142857143,49.45402298850575,14.201101517137557,0.1,4.279885057471264,8.063218390804598,16.50413223140496,828,engine_fuel,29.21
Renault Kaptur,standart,petrol,192.09862342864,3.5228571428571427,50.5632183908046,15.885574325878572,0.1,3.826494252873563,7.850574712643678,9.373563218390805,902,engine_overheat,29.94
Kia Rio,economy,petrol,180.33742944196,3.6485714285714286,49.229885057471265,13.919006965297724,0.1,3.9322413793103452,8.098850574712644,7.655172413793103,932,engine_ignition,45.57
Skoda Rapid,economy,petrol,160.0,3.0742857142857143,43.48275862068966,10.50665857572941,0.1,4.557873563218391,8.010919540229885,17.693693693693692,969,engine_check,54.34
Smart ForFour,economy,petrol,109.86858266402,3.4028571428571426,44.07471264367816,11.444267751490964,0.34,5.306609195402299,8.066666666666666,8.005747126436782,921,break_bug,42.47
Skoda Rapid,economy,petrol,194.28309741249984,2.4657142857142857,51.304597701149426,14.251022947126717,0.1,3.9766091954022986,8.067241379310346,7.839080459770115,964,engine_ignition,57.63
VW Polo VI,economy,petrol,157.0,2.6342857142857143,43.839080459770116,10.039083811475809,0.1,4.461091954022988,8.164942528735633,21.025641025641026,826,engine_check,62.39
Smart ForTwo,economy,petrol,200.0,2.794285714285714,46.54022988505747,12.9884827574244,0.0,4.653908045977011,7.955172413793104,6.902298850574713,934,electro_bug,42.98
Renault Kaptur,standart,petrol,200.0,3.0914285714285716,50.270114942528735,15.271020686878856,0.0,4.357068965517241,7.952298850574713,6.982758620689655,828,electro_bug,41.34
VW Tiguan,economy,petrol,190.699191206676,2.9457142857142857,51.50574712643678,16.7700349083077,0.1,3.8339080459770116,8.027011494252873,7.086206896551724,917,engine_ignition,59.42
Kia Rio X,economy,petrol,190.52165351580223,3.0285714285714285,49.07471264367816,13.188282751748629,0.1,4.160977011494253,8.033333333333333,7.82183908045977,791,engine_ignition,61.33
Renault Sandero,standart,petrol,164.9580151985662,3.2714285714285714,50.14367816091954,14.150595495134445,0.1,4.300804597701149,8.072988505747126,16.5327868852459,869,engine_fuel,35.58
Kia Rio X,economy,petrol,160.0,2.6942857142857144,44.03448275862069,10.023611749538256,0.1,4.71735632183908,8.143103448275863,15.373134328358208,924,engine_check,48.64
Skoda Rapid,economy,petrol,103.7654839736524,3.5342857142857143,44.10344827586207,10.22355263609913,0.1,5.419827586206896,8.013218390804598,6.850574712643678,917,break_bug,30.54
Smart ForTwo,economy,petrol,189.10811147067693,3.8085714285714287,51.12643678160919,13.520529966783313,0.1,4.082068965517241,7.860344827586207,8.872832369942197,1130,engine_overheat,26.09
Kia Sportage,standart,petrol,148.73827289162776,2.797142857142857,45.172413793103445,11.322601976895925,0.1,4.543620689655173,8.052873563218391,17.674603174603174,888,engine_check,44.31
VW Polo VI,economy,petrol,200.0,3.942857142857143,44.4367816091954,10.752820465514636,0.49,4.411724137931034,8.02471264367816,18.852459016393443,970,another_bug,63.65
Smart ForTwo,economy,petrol,100.9948025376596,2.7,45.195402298850574,10.75081831052365,0.1,4.525574712643678,7.8982758620689655,10.028735632183908,868,gear_stick,33.07
Kia Rio X-line,economy,petrol,133.3321951547292,3.4228571428571426,45.45402298850575,10.576211769736478,0.1,4.457988505747127,8.047701149425286,16.220338983050848,1014,wheel_shake,31.27
Nissan Qashqai,standart,petrol,161.0997471912929,3.031428571428571,44.55172413793103,11.104608865269768,0.1,4.619080459770115,8.008045977011495,16.82882882882883,807,engine_check,51.5
Hyundai Solaris,economy,petrol,173.79598238709053,3.64,49.51149425287356,14.541445056936313,0.1,4.204942528735632,8.075287356321839,17.212598425196852,927,engine_fuel,28.28
Kia Sportage,standart,petrol,112.58545404837054,3.174285714285714,45.78735632183908,9.758094959981863,0.1,4.439137931034483,7.825862068965518,9.068965517241379,941,gear_stick,45.19
Kia Rio,economy,petrol,127.0640262308025,3.242857142857143,45.45977011494253,11.99692118278363,0.1,4.679827586206897,7.801149425287357,8.959770114942529,921,gear_stick,39.43
Nissan Qashqai,standart,petrol,106.81863261934254,4.3,44.52873563218391,9.16053243329762,0.1,4.4991954022988505,7.858045977011494,9.189655172413794,1011,gear_stick,27.41
Smart Coupe,economy,petrol,117.76445503883656,3.8142857142857145,45.293103448275865,10.382859297493575,0.1,4.26764367816092,7.810919540229884,8.844827586206897,919,gear_stick,27.13
VW Polo VI,economy,petrol,170.58183931539165,3.0114285714285716,48.724137931034484,14.183919621956997,0.1,4.1048850574712645,8.067816091954024,7.763005780346821,874,engine_ignition,48.46
Renault Kaptur,standart,petrol,185.3314579596784,2.4971428571428573,49.660919540229884,14.0010309803857,0.1,4.321666666666667,8.086781609195402,16.396551724137932,936,engine_fuel,33.02
Smart Coupe,economy,petrol,200.0,3.8685714285714288,50.61494252873563,13.588757923526066,0.0,4.012586206896552,7.98448275862069,7.028735632183908,783,electro_bug,32.19
Smart ForFour,economy,petrol,179.57601135973212,2.242857142857143,50.57471264367816,14.211151026597534,0.0,4.12183908045977,7.972988505747126,7.011494252873563,818,electro_bug,43.95
VW Tiguan,economy,petrol,184.72850668466407,2.5,51.5919540229885,17.234195865847134,0.1,3.9513218390804594,7.922988505747126,6.626436781609195,825,engine_ignition,82.57
Renault Sandero,standart,petrol,167.75301963093466,3.7542857142857144,49.08620689655172,13.961074477206347,0.1,3.934885057471264,8.127586206896552,16.418803418803417,963,engine_fuel,41.61
Smart ForTwo,economy,petrol,153.3012400111095,2.942857142857143,44.82183908045977,10.661224921623525,0.1,4.690459770114942,8.065517241379311,16.633333333333333,769,engine_check,45.78
Smart Coupe,economy,petrol,134.65082866366842,2.6657142857142855,45.12068965517241,11.01141433987483,0.23,4.551379310344828,8.194827586206896,15.151785714285714,816,wheel_shake,39.88
VW Polo,economy,petrol,184.3636526334513,3.6599999999999997,48.88505747126437,13.894670070032593,0.1,4.106379310344828,7.872988505747127,9.218390804597702,971,engine_overheat,26.15
Mini Cooper,business,petrol,184.2033992791669,3.1857142857142855,44.2183908045977,10.629248868079445,0.1,4.796609195402299,8.170689655172414,16.088709677419356,795,another_bug,129.96
Kia Rio,economy,petrol,197.98156520699283,2.862857142857143,49.867816091954026,15.328005230163658,0.1,4.007816091954023,7.791379310344828,9.589595375722544,908,engine_overheat,35.77
MINI CooperSE,business,electro,123.18860425692117,3.531428571428571,43.660919540229884,10.976852748369398,0.57,5.438505747126436,8.031609195402298,7.362068965517241,981,break_bug,47.03
Kia Rio,economy,petrol,131.01920044475034,5.02,43.62068965517241,9.93125664159194,0.1,4.617471264367817,8.087356321839081,15.821428571428571,1077,wheel_shake,24.64
Smart ForFour,economy,petrol,191.6093606774345,3.2657142857142856,50.11494252873563,13.921269365547206,0.0,4.195229885057471,7.987931034482759,7.563218390804598,811,electro_bug,36.23
Smart ForTwo,economy,petrol,122.75015985501189,3.5914285714285716,43.0,9.658324750919263,0.7,5.422011494252874,8.057471264367816,7.747126436781609,933,break_bug,32.95
Kia Rio,economy,petrol,200.0,3.4885714285714284,48.41379310344828,13.545087819069707,0.0,4.074655172413793,7.9798850574712645,7.2601156069364166,886,electro_bug,26.74
Mini Cooper,business,petrol,173.91675930173494,3.991428571428571,51.91379310344828,15.063585249139809,0.1,3.8814367816091955,8.16551724137931,15.19672131147541,1063,engine_fuel,35.26
Smart Coupe,economy,petrol,113.75662914179296,2.98,45.672413793103445,10.724163086633396,0.1,4.541149425287356,7.840229885057472,9.24712643678161,849,gear_stick,44.6
VW Tiguan,economy,petrol,184.0,3.5971428571428574,46.09770114942529,10.52147242395167,0.1,4.686034482758621,8.108045977011495,16.80952380952381,917,another_bug,56.87
VW Polo VI,economy,petrol,192.0,4.2057142857142855,50.44252873563219,15.110178265333335,0.0,4.044540229885057,7.963218390804597,7.540229885057471,959,electro_bug,34.22
Nissan Qashqai,standart,petrol,188.4173196113646,4.177142857142857,50.747126436781606,15.80423473710574,0.1,3.96,7.853448275862069,9.028735632183908,927,engine_overheat,38.43
Smart ForTwo,economy,petrol,111.65740562735644,4.2942857142857145,44.06896551724138,9.88756807267933,0.63,4.601609195402299,7.845977011494253,9.086206896551724,914,gear_stick,32.41
Volkswagen ID.4 ,premium,electro,185.91128001715305,2.482857142857143,50.224137931034484,14.959339615707995,0.1,4.129827586206897,9.16896551724138,11.815028901734104,921,engine_ignition,94.88
Renault Sandero,standart,petrol,107.64436184784348,4.54,43.89655172413793,9.898367335168636,0.13,5.408160919540229,8.00919540229885,7.9655172413793105,746,break_bug,28.97
Hyundai Solaris,economy,petrol,167.6365142035967,3.5885714285714285,48.38505747126437,13.969661833086084,0.1,3.9167241379310345,8.028735632183908,17.6218487394958,909,engine_fuel,34.35
Renault Sandero,standart,petrol,196.1186333118172,2.585714285714286,50.275862068965516,14.204688353422586,0.1,3.999712643678161,7.791379310344828,9.28735632183908,998,engine_overheat,38.02
Skoda Rapid,economy,petrol,171.0,3.6628571428571424,43.45402298850575,10.105550521969086,0.1,4.777586206896552,8.117816091954023,16.54471544715447,965,another_bug,68.75
