car_id,model,year,mod,price,engine,power,box,trans,body
X62303511v,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
B-1561363P,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
i47017449U,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
Z17281512s,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
O-1267999T,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
p87595615V,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
d21839434m,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
t11042597E,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
n16260385q,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
R-1126472L,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
W-9477259M,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
F-6369826L,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
y10620904U,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
Z76775340d,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
d-1139767Q,volkswagen Polo VI,,,,,,,,
C-1370961Z,Audi Q3,2014,1.4 6МT,2045000,Бензин,150,Механическая,Передний,Универсал
A-6054905F,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
C-6638042h,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
o88568317p,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
Q15313356b,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
W10497593m,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
o-1891967P,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
p22237238Z,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
a41280148k,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
R49036294u,Smart Coupe,,,,,,,,
z-4833684R,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
K20525629B,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
v95100302y,volkswagen Polo VI,,,,,,,,
S-8715402c,Mini Cooper,2014,2.0 6AT,1950000,Бензин,231,Классический автомат,Передний,Хэтчбек
H15588497J,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
L94218328d,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
j55128828K,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
I-9335565Q,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
M19182860m,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
m-2205063P,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
e12051793m,volkswagen Polo VI,,,,,,,,
Z60523911N,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
I-1072340c,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
K-2460692D,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
q-9818488o,Smart Coupe,,,,,,,,
M-1351643L,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
a15168936c,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
P-8016178d,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
I-5434170l,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
L10152680W,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
J-1648795r,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
p-7109749V,Mercedes-Benz E200,,,,,,,,
g-1247997Z,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
I-5970052e,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
v-1935966T,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
M95466176u,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
x94067365b,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
f-1498735Z,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
N-1305225x,volkswagen Polo VI,,,,,,,,
y-2171969q,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
c17052193e,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
b-1872358o,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
o90119190V,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
u-5484227S,volkswagen Polo VI,,,,,,,,
u82752427P,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
o16230080f,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
m-2245548R,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
w10201905w,Smart Coupe,,,,,,,,
T-2189506b,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
Z-1361289G,Mini Cooper,2014,2.0 6AT,1950000,Бензин,231,Классический автомат,Передний,Хэтчбек
Y22302267X,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
l-1026528H,Smart Coupe,,,,,,,,
H-2757468E,volkswagen Polo VI,,,,,,,,
N-2240902Z,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
x13730258P,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
h12427301o,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
I-2834874F,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
N89944460U,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
j-1712772o,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
c19881313A,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
Q-6918324o,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
D-1543108f,Fiat 500,2015,1.4 6MT Lounge,990000,Бензин,100,Механическая,Передний,Хэтчбек
T-7607561S,Smart Coupe,,,,,,,,
K-1703648s,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
t97882515C,Mini Cooper,2014,2.0 6AT,1950000,Бензин,231,Классический автомат,Передний,Хэтчбек
B-1223366j,Smart Coupe,,,,,,,,
e78136849E,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
r-3130013n,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
S-3888121i,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
v13412057i,Kia Sportage,2018,2.0 6МТ Classic,1544900,Бензин,150,Механическая,Передний,Внедорожник
w15600381D,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
i98744677i,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
a35746775Z,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
I30300326i,Smart Coupe,,,,,,,,
L-3013668o,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
D22902572P,Kia Rio X,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
h-1083202b,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
m-1912665m,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
t54756416j,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
T20363976m,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
p81056764h,Fiat 500,2015,1.4 6MT Lounge,990000,Бензин,100,Механическая,Передний,Хэтчбек
I15203455u,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
U18148584e,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
i-1445700R,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
n-2162898E,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
v-2280326L,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
B54175025n,Skoda Rapid,2019,1.6 5MT Entry,847000,Бензин,90,Механическая,Передний,Хэтчбек
a-1388740X,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
Q72167569Z,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
e10663028u,Kia Rio X-line,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
G-8756627H,Kia Rio,2020,1.4 6MT Comfort,944900,Бензин,100,Механическая,Передний,Хэтчбек
I14406288e,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
r-9097768K,Renault Sandero,2018,1.6 5MT Access,697000,Бензин,82,Механическая,Передний,Хэтчбек
Y-3787995U,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
o-2324110V,volkswagen Polo VI,,,,,,,,
F18164143O,Smart Coupe,,,,,,,,
a-2243028s,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
S-1740592Q,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
b-2298403w,MINI CooperSE,2014,2.0 6AT,1950000,Бензин,231,Классический автомат,Передний,Хэтчбек
B17440481q,Smart ForTwo,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
p-1820938A,volkswagen Polo VI,,,,,,,,
d-4762711Z,Smart ForFour,2014,1.0 5MT,890000,Бензин,71,Механическая,Задний,Хэтчбек
d-1979148g,volkswagen Tiguan,2020,1.4 6MT Respect,1749900,Бензин,125,Механическая,Передний,Внедорожник
J22534308x,Nissan Qashqai,2017,1.2 6MT XE,1413000,Бензин,115,Механическая,Передний,Внедорожник
u-1504120V,volkswagen Polo,2020,1.6 5MT Origin,877900,Бензин,90,Механическая,Передний,Лифтбэк
k74625649K,Hyundai Solaris,2020,1.4 6MT Active,780000,Бензин,100,Механическая,Передний,Седан
y16050355z,Renault Kaptur,2020,1.6 5MT Life,1140000,Бензин,114,Механическая,Передний,Внедорожник
