car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,total_distance,max_speed,total_rides,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_nans,feature_quant
z-3485115T,Skoda Rapid,economy,petrol,4.16,2016,110318,2019,30.54,break_bug,0.1,5.419827586206896,14159517.992652832,103.7654839736524,174,35.235632183908045,8.013218390804598,6.850574712643678,35,3.5342857142857143,917,5,8.1,0.038039682026678734,-1.908551724137931,728301,0.0,0,-0.0
C-4073157k,Smart ForTwo,economy,petrol,5.22,2017,112123,2021,26.09,engine_overheat,0.1,4.082068965517241,13131128.764713742,189.10811147067693,174,34.37931034482759,7.860344827586207,8.872832369942197,35,3.8085714285714287,1130,4,37.175,0.03323277312400024,17.47646551724138,35825,-3.243,0,25.46775
u21310295q,Kia Sportage,standart,petrol,3.38,2015,87026,2020,44.31,engine_check,0.1,4.543620689655173,11512987.159966022,148.73827289162776,174,33.89655172413793,8.052873563218391,17.674603174603174,35,2.797142857142857,888,3,62.187999999999995,-0.1425389815166512,34.5497183908046,662497,36.722,0,52.90925
N-9781014K,VW Polo VI,economy,petrol,5.4,2012,25538,2020,63.65,another_bug,0.49,4.411724137931034,9107927.58350041,200.0,174,34.54022988505747,8.02471264367816,18.852459016393443,35,3.942857142857143,970,4,76.4,-0.01225491877011278,16.336183908045978,188996,-0.057,0,38.7235
t22511448x,Smart ForTwo,economy,petrol,3.62,2014,67354,2021,33.07,gear_stick,0.1,4.525574712643678,12450875.299259363,100.9948025376596,174,33.42528735632184,7.8982758620689655,10.028735632183908,35,2.7,868,4,12.599,-0.034026885000298206,-1.9043218390804597,647673,0.0,0,-0.002
T-4883335x,Kia Rio X-line,economy,petrol,5.04,2015,87312,2022,31.27,wheel_shake,0.1,4.457988505747127,16225302.053102534,133.3321951547292,174,33.339080459770116,8.047701149425286,16.220338983050848,35,3.4228571428571426,1014,4,50.394,0.0376195236008543,21.639885057471265,277855,45.002,0,31.433999999999997
q12245711E,Nissan Qashqai,standart,petrol,3.36,2012,24989,2021,51.5,engine_check,0.1,4.619080459770115,5187867.283179343,161.0997471912929,174,34.14942528735632,8.008045977011495,16.82882882882883,35,3.031428571428571,807,4,65.976,-0.14627631601507332,22.889350574712644,599717,-4.04,0,38.3955
B-6461335O,Hyundai Solaris,economy,petrol,5.14,2012,22330,2016,28.28,engine_fuel,0.1,4.204942528735632,14638984.70935441,173.79598238709053,174,33.293103448275865,8.075287356321839,17.212598425196852,35,3.64,927,4,47.525999999999996,-0.07191484493497854,-2.604206896551724,21147,-1.586,0,9.1735
q15170801B,Kia Sportage,standart,petrol,3.98,2014,56916,2022,45.19,gear_stick,0.1,4.439137931034483,8601749.482564487,112.58545404837054,174,34.44827586206897,7.825862068965518,9.068965517241379,35,3.174285714285714,941,4,31.009,-0.0171762465439754,-5.00332183908046,601449,4.319,0,4.325
W18060288Q,Kia Rio,economy,petrol,1.94,2013,40195,2018,39.43,gear_stick,0.1,4.679827586206897,6986742.96090752,127.0640262308025,174,34.18390804597701,7.801149425287357,8.959770114942529,35,3.242857142857143,921,4,60.492999999999995,0.06837738642856094,-3.356454022988506,319724,-6.046,0,7.997
b21711455K,Nissan Qashqai,standart,petrol,4.1,2015,77579,2019,27.41,gear_stick,0.1,4.4991954022988505,15860389.939279577,106.81863261934254,174,33.51724137931034,7.858045977011494,9.189655172413794,35,4.3,1011,4,29.017,0.0036357504238390807,-3.2427126436781606,392455,4.114,0,4.10375
j20079629P,Smart Coupe,economy,petrol,3.12,2016,101075,2017,27.13,gear_stick,0.1,4.26764367816092,9698815.509786695,117.76445503883656,174,32.660919540229884,7.810919540229884,8.844827586206897,35,3.8142857142857145,919,4,11.901,0.10164350270376099,-1.9035689655172414,506290,-0.0,0,-0.001
C11747534v,VW Polo VI,economy,petrol,3.82,2015,81630,2020,48.46,engine_ignition,0.1,4.1048850574712645,19513731.407760303,170.58183931539165,174,33.7183908045977,8.067816091954024,7.763005780346821,35,3.0114285714285716,874,4,14.11,0.051822796178433266,-3.4052643678160917,39657,0.0,0,0.0
M58894937r,Renault Kaptur,standart,petrol,3.22,2011,3304,2014,33.02,engine_fuel,0.1,4.321666666666667,14865858.395381073,185.3314579596784,174,33.21264367816092,8.086781609195402,16.396551724137932,35,2.4971428571428573,936,4,58.876000000000005,-0.05609587594840808,32.68406896551724,179484,1.741,0,42.893
A11922887f,Smart Coupe,economy,petrol,3.94,2015,73470,2020,32.19,electro_bug,0.0,4.012586206896552,19916658.654852696,200.0,174,34.632183908045974,7.98448275862069,7.028735632183908,35,3.8685714285714288,783,4,58.285000000000004,0.16987202048501093,-17.794431034482756,8538,-21.574,0,-11.75075
n12377024x,Smart ForFour,economy,petrol,4.02,2017,129629,2020,43.95,electro_bug,0.0,4.12183908045977,15326959.281908931,179.57601135973212,174,34.35632183908046,7.972988505747126,7.011494252873563,35,2.242857142857143,818,4,47.921,0.0855063319999558,-7.964844827586207,559741,3.157,0,1.14875
L-1227525r,VW Tiguan,economy,petrol,3.94,2017,119174,2020,82.57,engine_ignition,0.1,3.9513218390804594,12491464.872031542,184.72850668466407,174,36.5,7.922988505747126,6.626436781609195,35,2.5,825,3,48.406000000000006,-0.035936798864278016,-4.623540229885057,153042,-1.621,0,3.0810000000000004
i-1095441d,Renault Sandero,standart,petrol,5.24,2014,65030,2016,41.61,engine_fuel,0.1,3.934885057471264,6661393.474647119,167.75301963093466,174,34.35632183908046,8.127586206896552,16.418803418803417,35,3.7542857142857144,963,3,14.621,0.13536556550741263,-3.65516091954023,481253,-0.0,0,0.0
c12597990Y,Smart ForTwo,economy,petrol,3.52,2014,58435,2016,45.78,engine_check,0.1,4.690459770114942,9016201.239053773,153.3012400111095,174,34.49425287356322,8.065517241379311,16.633333333333333,35,2.942857142857143,769,3,27.947,0.07369402673265896,-2.821080459770115,401672,-1.031,0,4.01025
Q86719011p,Smart Coupe,economy,petrol,3.24,2017,129754,2018,39.88,wheel_shake,0.23,4.551379310344828,13536056.845605217,134.65082866366842,174,34.42528735632184,8.194827586206896,15.151785714285714,35,2.6657142857142855,816,4,36.263000000000005,0.03664223251280806,-6.705431034482758,242844,7.892,0,-2.392
S-7961176I,VW Polo,economy,petrol,4.98,2012,20532,2018,26.15,engine_overheat,0.1,4.106379310344828,11329990.997968463,184.3636526334513,174,31.75287356321839,7.872988505747127,9.218390804597702,35,3.6599999999999997,971,3,53.423,-0.3298395498086144,12.75067816091954,263709,11.851,0,25.178250000000002
i-2288384f,Mini Cooper,business,petrol,4.98,2011,3455,2016,129.96,another_bug,0.1,4.796609195402299,19714005.280573986,184.2033992791669,174,34.87931034482759,8.170689655172414,16.088709677419356,35,3.1857142857142855,795,4,0.002,-0.04153337516705232,0.0014655172413793104,484614,-0.0,0,0.002
U16614632F,Kia Rio,economy,petrol,3.7,2014,61991,2014,35.77,engine_overheat,0.1,4.007816091954023,20373112.27203228,197.98156520699283,174,33.86206896551724,7.791379310344828,9.589595375722544,35,2.862857142857143,908,4,48.468,-0.22293410337464092,21.72837356321839,293524,30.389,0,34.6525
U-7130411Q,MINI CooperSE,business,electro,5.14,2015,81530,2020,47.03,break_bug,0.57,5.438505747126436,15143194.151448393,123.18860425692117,174,35.71264367816092,8.031609195402298,7.362068965517241,35,3.531428571428571,981,4,60.376999999999995,-0.1922930576705926,-12.64878735632184,290857,-31.293,0,3.2975
q22813846g,Kia Rio,economy,petrol,3.82,2014,64232,2015,24.64,wheel_shake,0.1,4.617471264367817,12165353.531746797,131.01920044475034,174,35.46551724137931,8.087356321839081,15.821428571428571,35,5.02,1077,3,18.798,-0.0074083574957719564,-2.302051724137931,602874,0.0,0,-0.0
i-7530121C,Smart ForFour,economy,petrol,5.48,2016,104945,2016,36.23,electro_bug,0.0,4.195229885057471,14728947.217327625,191.6093606774345,174,34.298850574712645,7.987931034482759,7.563218390804598,35,3.2657142857142856,811,4,49.322,-0.041921582028777736,-0.8936839080459771,487344,0.709,0,6.8625
g-1991724F,Smart ForTwo,economy,petrol,4.18,2016,94240,2016,32.95,break_bug,0.7,5.422011494252874,10126696.110855207,122.75015985501189,174,33.58045977011494,8.057471264367816,7.747126436781609,35,3.5914285714285716,933,4,9.401,0.036762032626186464,-2.5658333333333334,456143,-0.0,0,0.0
P12661886a,Kia Rio,economy,petrol,2.6,2015,84686,2019,26.74,electro_bug,0.0,4.074655172413793,11916048.783332316,200.0,174,34.3448275862069,7.9798850574712645,7.2601156069364166,35,3.4885714285714284,886,4,56.302,-0.13855560369192244,-20.438701149425288,219510,3.101,0,-13.79775
j-2223695S,Mini Cooper,business,petrol,4.76,2015,79315,2019,35.26,engine_fuel,0.1,3.8814367816091955,10039791.281052422,173.91675930173494,174,34.61494252873563,8.16551724137931,15.19672131147541,35,3.991428571428571,1063,4,15.131,0.017074023075400558,-3.9126149425287355,500397,-0.0,0,-0.0
B-2081255O,Smart Coupe,economy,petrol,3.96,2017,138101,2017,44.6,gear_stick,0.1,4.541149425287356,29129075.862134423,113.75662914179296,174,34.14367816091954,7.840229885057472,9.24712643678161,35,2.98,849,3,90.31700000000001,-0.08781714356226801,-30.474442528735633,18552,-5.616,0,-2.604
H97221372X,VW Tiguan,economy,petrol,2.54,2016,96375,2018,56.87,another_bug,0.1,4.686034482758621,18877793.85172927,184.0,174,36.0632183908046,8.108045977011495,16.80952380952381,35,3.5971428571428574,917,4,70.431,-0.012154606056996321,-9.121724137931034,111609,-6.188,0,7.511
O-2020503H,VW Polo VI,economy,petrol,2.96,2014,58172,2019,34.22,electro_bug,0.0,4.044540229885057,6131770.616415263,192.0,174,34.37356321839081,7.963218390804597,7.540229885057471,35,4.2057142857142855,959,4,79.33200000000001,-0.00441603253299472,-14.902931034482759,201104,0.616,0,-0.04925
G15670643N,Nissan Qashqai,standart,petrol,3.02,2015,81340,2018,38.43,engine_overheat,0.1,3.96,12938114.571271162,188.4173196113646,174,33.7816091954023,7.853448275862069,9.028735632183908,35,4.177142857142857,927,4,37.337,-0.08731010186880707,6.988954022988506,91070,0.299,0,14.4575
M-1335244r,Smart ForTwo,economy,petrol,5.02,2014,55556,2019,32.41,gear_stick,0.63,4.601609195402299,17291879.991439585,111.65740562735644,174,33.51149425287356,7.845977011494253,9.086206896551724,35,4.2942857142857145,914,3,11.0,0.09065721328156111,-2.265229885057471,167673,0.0,0,0.001
c53045565g,Volkswagen ID.4 ,premium,electro,4.8,2013,36907,2018,94.88,engine_ignition,0.1,4.129827586206897,9845854.266832042,185.91128001715305,174,35.96551724137931,9.16896551724138,11.815028901734104,35,2.482857142857143,921,3,44.323,0.06730294316950033,29.857247126436782,405512,2.818,0,37.506750000000004
Q19862548Q,Renault Sandero,standart,petrol,3.64,2014,67119,2017,28.97,break_bug,0.13,5.408160919540229,15587209.823188126,107.64436184784348,174,33.235632183908045,8.00919540229885,7.9655172413793105,35,4.54,746,4,83.71,0.03681784237723032,-19.547867816091955,238652,-16.958,0,4.7175
x24297410X,Hyundai Solaris,economy,petrol,4.54,2014,68959,2018,34.35,engine_fuel,0.1,3.9167241379310345,13271539.398576425,167.6365142035967,174,33.770114942528735,8.028735632183908,17.6218487394958,35,3.5885714285714285,909,3,12.921000000000001,0.0361602582667287,-2.8580919540229885,705364,-0.0,0,0.001
n-2248103n,Renault Sandero,standart,petrol,5.96,2015,83621,2015,38.02,engine_overheat,0.1,3.999712643678161,14363037.61941597,196.1186333118172,174,32.770114942528735,7.791379310344828,9.28735632183908,35,2.585714285714286,998,4,18.438000000000002,0.02951721623757173,4.750149425287356,555340,9.55,0,6.568
J-1564265f,Skoda Rapid,economy,petrol,5.46,2014,66667,2019,68.75,another_bug,0.1,4.777586206896552,11187313.297062112,171.0,174,33.85057471264368,8.117816091954023,16.54471544715447,35,3.6628571428571424,965,4,76.853,0.05558752621056073,-8.676189655172413,130252,-1.18,0,4.48375
z-8396890u,Renault Kaptur,standart,petrol,4.6,2011,1112,2021,33.12,gear_stick,0.1,4.412471264367816,13770936.765911313,115.51303148209732,174,32.08045977011494,7.84367816091954,9.22543352601156,35,4.4,964,3,9.0,0.31156076570088587,-2.3766896551724135,730316,-0.0,0,-0.001
S-1235434W,Kia Rio X-line,economy,petrol,5.24,2011,3810,2015,94.15,another_bug,0.18,4.6305747126436785,17104202.19984332,200.0,174,33.38505747126437,8.163218390804598,13.11111111111111,35,3.1857142857142855,833,4,7.002000000000001,-0.047790053658679214,-0.12042528735632184,258649,-0.0,0,0.001
W-7286692g,Renault Kaptur,standart,petrol,5.68,2014,53318,2019,48.13,engine_overheat,0.1,4.10132183908046,10085177.645464772,199.6325701245877,174,32.310344827586206,7.870689655172414,9.745664739884393,35,3.414285714285714,882,4,58.595,0.15155779120723226,-14.398362068965518,316047,-4.564,0,-7.3095
l-1076081s,Skoda Rapid,economy,petrol,6.12,2015,84412,2018,26.17,electro_bug,0.0,4.404885057471264,12595692.099914582,200.0,174,35.07471264367816,7.9126436781609195,7.183908045977011,35,3.8371428571428576,812,3,50.577,0.09094820159713128,1.958580459770115,525029,-20.037,0,8.494
s13888728i,Smart ForFour,economy,petrol,3.54,2015,85471,2016,44.41,wheel_shake,0.18,4.829597701149425,10028551.845270634,170.14233159736176,174,33.63793103448276,8.116666666666667,15.075,35,3.2,820,4,15.299999999999999,0.05310485239596872,-2.6726149425287358,630884,0.0,0,0.0
f-1599161k,Smart ForFour,economy,petrol,5.4,2017,117841,2016,28.58,engine_fuel,0.1,4.28683908045977,8083000.752488932,176.56882454330966,174,33.224137931034484,8.094827586206897,16.92622950819672,35,2.9285714285714284,941,4,39.659,-0.09272973235470928,1.2530689655172413,439444,-0.381,0,7.213
k13011549U,Renault Sandero,standart,petrol,4.5,2013,45290,2014,33.39,break_bug,0.13,5.234137931034483,12177709.596550792,110.49570189126256,174,35.04022988505747,7.969540229885058,7.045977011494253,35,2.7485714285714287,773,4,29.012,0.011936415337408345,-4.259741379310345,517851,2.302,0,3.309
v13208941X,Kia Rio,economy,petrol,3.74,2015,78854,2020,52.51,engine_check,0.1,4.532068965517242,14732902.143355971,159.0,174,33.55172413793103,8.07183908045977,17.637096774193548,35,2.6485714285714286,1043,4,7.9,0.026392580306111857,-1.9310057471264368,675140,-0.0,0,0.0
b-1380770L,Smart ForTwo,economy,petrol,4.96,2013,47356,2020,30.57,engine_fuel,0.1,4.210344827586207,7769892.005802392,201.348446594179,174,34.264367816091955,8.058045977011494,16.653225806451612,35,3.205714285714286,942,4,49.646,-0.1219658389259038,6.401454022988506,379941,-0.793,0,19.8935
X22359217a,Kia Rio X,economy,petrol,3.12,2011,7399,2019,37.11,gear_stick,0.1,4.445574712643678,15177572.298296174,122.47594198247548,174,32.53448275862069,7.88448275862069,8.861271676300579,35,3.7199999999999998,977,4,67.405,-0.015090746361823348,-9.739649425287357,332065,-25.98,0,7.4335
C50359433E,VW Polo VI,economy,petrol,3.6,2013,37727,2018,26.96,gear_stick,0.1,4.593505747126437,12784666.631669244,92.77382321438404,174,34.0919540229885,7.893103448275863,8.758620689655173,35,3.7314285714285713,849,3,33.995,0.005466868904613466,-9.800591954022988,43816,0.043,0,0.046
v22254568R,Smart ForFour,economy,petrol,3.1,2015,91880,2019,69.65,another_bug,0.24,4.4832758620689654,14802013.512177762,200.0,174,33.61494252873563,8.110919540229885,16.81896551724138,35,3.5228571428571427,905,4,54.675000000000004,0.021869869457759556,-15.239890804597701,677902,1.688,0,-5.78875
l13884760f,Kia Rio X,economy,petrol,2.98,2015,95645,2016,39.57,wheel_shake,0.1,4.374597701149425,12584887.815661574,140.4734336074748,174,34.13793103448276,8.005747126436782,14.688524590163935,35,3.1314285714285712,820,4,32.206,0.1059314579782767,7.058551724137931,532027,16.36,0,11.862
W17936165j,Skoda Rapid,economy,petrol,3.74,2016,109428,2020,28.32,gear_stick,0.43,4.332183908045977,15719523.727918345,96.3622257423051,174,33.632183908045974,7.839080459770115,8.839080459770114,35,3.5628571428571427,950,4,29.017,-0.000988530235290412,-7.32451724137931,319534,-3.417,0,0.59575
S-3511294t,Kia Rio X,economy,petrol,4.06,2015,87280,2015,29.96,gear_stick,0.1,4.331896551724138,14445714.164855734,108.35003124414597,174,32.52873563218391,7.788505747126437,8.775862068965518,35,3.1914285714285717,880,3,65.261,-0.002573820195606403,-22.03009195402299,262135,-21.99,0,-7.85625
j58227834T,Smart ForTwo,economy,petrol,4.7,2014,69886,2014,41.58,gear_stick,0.1,4.5520689655172415,13192641.149991998,100.68700175661698,174,32.229885057471265,7.7862068965517235,9.364161849710984,35,3.4085714285714284,932,4,66.029,0.09955476990751586,-3.875465517241379,509555,2.458,0,7.94675
z40790936m,VW Polo,economy,petrol,2.88,2014,55052,2019,22.34,gear_stick,0.1,4.395402298850574,11173922.091543945,104.8816368792192,174,32.6551724137931,7.836206896551724,8.491228070175438,35,4.348571428571428,835,4,113.225,0.061220474792581046,-41.68989655172414,736135,4.101,0,-4.50275
k14397227n,Hyundai Solaris,economy,petrol,1.6,2012,28604,2020,30.24,wheel_shake,0.1,4.6882758620689655,15258614.497220151,115.0,174,34.21264367816092,8.05,14.427350427350428,35,4.362857142857142,940,3,11.099,0.004522841251020464,-2.612074712643678,518405,-0.0,0,0.0
X62303511v,Kia Rio X,economy,petrol,3.66,2012,23516,2018,36.49,engine_fuel,0.1,3.8594827586206892,11901541.601076424,172.04984095195476,174,33.770114942528735,8.145402298850575,15.166666666666666,35,3.0428571428571427,872,4,43.248999999999995,-0.06766536979210518,13.020540229885057,334003,3.417,0,23.25925
B-1561363P,Renault Sandero,standart,petrol,4.32,2015,88850,2019,29.31,gear_stick,0.1,4.247988505747126,11573975.297796907,103.00983513338905,174,33.62643678160919,7.8356321839080465,9.364161849710984,35,3.64,963,4,93.904,-0.005240593162686007,-32.14327586206897,16632,-31.675,0,-3.7119999999999997
i47017449U,Kia Rio X-line,economy,petrol,4.0,2012,29052,2019,30.65,engine_fuel,0.1,4.047988505747127,13405713.25671259,167.12910728371983,174,32.89080459770115,8.087931034482759,16.908333333333335,35,4.082857142857143,943,4,58.457,-0.07791008203157786,17.084201149425287,494605,3.672,0,36.859750000000005
Z17281512s,Hyundai Solaris,economy,petrol,3.62,2015,74334,2019,59.01,engine_ignition,0.1,3.973735632183908,25568138.404700097,189.53589331083384,174,35.293103448275865,8.006896551724138,7.057471264367816,35,2.6914285714285717,851,5,64.157,-0.07003966363311181,21.856764367816094,357667,-1.678,0,38.944250000000004
O-1267999T,Smart ForTwo,economy,petrol,5.2,2013,40616,2019,37.55,gear_stick,0.1,4.6947701149425285,11672436.999064133,104.73687629161128,174,34.28735632183908,7.8212643678160925,8.959302325581396,35,3.8885714285714283,955,4,79.236,0.008651908074276272,-40.736275862068965,199151,-45.931,0,-26.2915
p87595615V,Hyundai Solaris,economy,petrol,2.86,2014,58637,2016,46.62,engine_check,0.1,4.761149425287357,12940039.389845114,165.26370856853373,174,33.201149425287355,8.061494252873564,16.38938053097345,35,2.914285714285714,933,4,59.772999999999996,0.011012126559265804,9.739051724137932,591510,30.893,0,15.064499999999999
